DateTime,Dividend Yield
1871-01-31 00:00:10,5.86
1871-02-28 00:00:10,5.78
1871-03-31 00:00:10,5.64
1871-04-30 00:00:10,5.49
1871-05-31 00:00:10,5.35
1871-06-30 00:00:10,5.39
1871-07-31 00:00:10,5.50
1871-08-31 00:00:10,5.43
1871-09-30 00:00:10,5.37
1871-10-31 00:00:10,5.66
1871-11-30 00:00:10,5.60
1871-12-31 00:00:10,5.49
1872-01-31 00:00:10,5.42
1872-02-29 00:00:10,5.47
1872-03-31 00:00:10,5.36
1872-04-30 00:00:10,5.28
1872-05-31 00:00:10,5.34
1872-06-30 00:00:10,5.46
1872-07-31 00:00:10,5.55
1872-08-31 00:00:10,5.69
1872-09-30 00:00:10,5.86
1872-10-31 00:00:10,5.90
1872-11-30 00:00:10,5.99
1872-12-31 00:00:10,5.92
1873-01-31 00:00:10,5.92
1873-02-28 00:00:10,5.92
1873-03-31 00:00:10,6.02
1873-04-30 00:00:10,6.15
1873-05-31 00:00:10,6.19
1873-06-30 00:00:10,6.33
1873-07-31 00:00:10,6.39
1873-08-31 00:00:10,6.44
1873-09-30 00:00:10,7.03
1873-10-31 00:00:10,7.76
1873-11-30 00:00:10,8.11
1873-12-31 00:00:10,7.47
1874-01-31 00:00:10,7.08
1874-02-28 00:00:10,6.88
1874-03-31 00:00:10,6.98
1874-04-30 00:00:10,7.17
1874-05-31 00:00:10,7.37
1874-06-30 00:00:10,7.40
1874-07-31 00:00:10,7.40
1874-08-31 00:00:10,7.38
1874-09-30 00:00:10,7.27
1874-10-31 00:00:10,7.28
1874-11-30 00:00:10,7.22
1874-12-31 00:00:10,7.27
1875-01-31 00:00:10,7.21
1875-02-28 00:00:10,7.17
1875-03-31 00:00:10,7.03
1875-04-30 00:00:10,6.88
1875-05-31 00:00:10,7.10
1875-06-30 00:00:10,7.19
1875-07-31 00:00:10,7.12
1875-08-31 00:00:10,7.03
1875-09-30 00:00:10,7.04
1875-10-31 00:00:10,7.09
1875-11-30 00:00:10,6.92
1875-12-31 00:00:10,6.86
1876-01-31 00:00:10,6.73
1876-02-29 00:00:10,6.64
1876-03-31 00:00:10,6.65
1876-04-30 00:00:10,6.91
1876-05-31 00:00:10,7.18
1876-06-30 00:00:10,7.23
1876-07-31 00:00:10,7.32
1876-08-31 00:00:10,7.63
1876-09-30 00:00:10,8.13
1876-10-31 00:00:10,8.17
1876-11-30 00:00:10,8.33
1876-12-31 00:00:10,8.38
1877-01-31 00:00:10,8.19
1877-02-28 00:00:10,8.43
1877-03-31 00:00:10,8.60
1877-04-30 00:00:10,8.96
1877-05-31 00:00:10,8.65
1877-06-30 00:00:10,8.97
1877-07-31 00:00:10,8.27
1877-08-31 00:00:10,7.43
1877-09-30 00:00:10,6.71
1877-10-31 00:00:10,6.29
1877-11-30 00:00:10,6.11
1877-12-31 00:00:10,5.85
1878-01-31 00:00:10,5.82
1878-02-28 00:00:10,5.92
1878-03-31 00:00:10,5.79
1878-04-30 00:00:10,5.61
1878-05-31 00:00:10,5.56
1878-06-30 00:00:10,5.43
1878-07-31 00:00:10,5.29
1878-08-31 00:00:10,5.31
1878-09-30 00:00:10,5.18
1878-10-31 00:00:10,5.22
1878-11-30 00:00:10,5.21
1878-12-31 00:00:10,5.22
1879-01-31 00:00:10,5.08
1879-02-28 00:00:10,4.94
1879-03-31 00:00:10,5.07
1879-04-30 00:00:10,4.95
1879-05-31 00:00:10,4.78
1879-06-30 00:00:10,4.80
1879-07-31 00:00:10,4.75
1879-08-31 00:00:10,4.75
1879-09-30 00:00:10,4.62
1879-10-31 00:00:10,4.20
1879-11-30 00:00:10,4.02
1879-12-31 00:00:10,4.07
1880-01-31 00:00:10,4.01
1880-02-29 00:00:10,4.04
1880-03-31 00:00:10,4.06
1880-04-30 00:00:10,4.25
1880-05-31 00:00:10,4.72
1880-06-30 00:00:10,4.80
1880-07-31 00:00:10,4.69
1880-08-31 00:00:10,4.62
1880-09-30 00:00:10,4.73
1880-10-31 00:00:10,4.69
1880-11-30 00:00:10,4.55
1880-12-31 00:00:10,4.45
1881-01-31 00:00:10,4.28
1881-02-28 00:00:10,4.38
1881-03-31 00:00:10,4.41
1881-04-30 00:00:10,4.50
1881-05-31 00:00:10,4.38
1881-06-30 00:00:10,4.41
1881-07-31 00:00:10,4.65
1881-08-31 00:00:10,4.84
1881-09-30 00:00:10,4.88
1881-10-31 00:00:10,5.04
1881-11-30 00:00:10,5.09
1881-12-31 00:00:10,5.32
1882-01-31 00:00:10,5.41
1882-02-28 00:00:10,5.53
1882-03-31 00:00:10,5.54
1882-04-30 00:00:10,5.54
1882-05-31 00:00:10,5.60
1882-06-30 00:00:10,5.63
1882-07-31 00:00:10,5.33
1882-08-31 00:00:10,5.18
1882-09-30 00:00:10,5.13
1882-10-31 00:00:10,5.27
1882-11-30 00:00:10,5.51
1882-12-31 00:00:10,5.48
1883-01-31 00:00:10,5.52
1883-02-28 00:00:10,5.66
1883-03-31 00:00:10,5.61
1883-04-30 00:00:10,5.51
1883-05-31 00:00:10,5.62
1883-06-30 00:00:10,5.58
1883-07-31 00:00:10,5.69
1883-08-31 00:00:10,5.97
1883-09-30 00:00:10,5.92
1883-10-31 00:00:10,6.10
1883-11-30 00:00:10,6.03
1883-12-31 00:00:10,6.18
1884-01-31 00:00:10,6.34
1884-02-29 00:00:10,6.14
1884-03-31 00:00:10,6.13
1884-04-30 00:00:10,6.39
1884-05-31 00:00:10,6.92
1884-06-30 00:00:10,7.17
1884-07-31 00:00:10,7.14
1884-08-31 00:00:10,6.68
1884-09-30 00:00:10,6.86
1884-10-31 00:00:10,7.06
1884-11-30 00:00:10,7.17
1884-12-31 00:00:10,7.14
1885-01-31 00:00:10,7.17
1885-02-28 00:00:10,6.83
1885-03-31 00:00:10,6.68
1885-04-30 00:00:10,6.56
1885-05-31 00:00:10,6.50
1885-06-30 00:00:10,6.40
1885-07-31 00:00:10,6.04
1885-08-31 00:00:10,5.59
1885-09-30 00:00:10,5.54
1885-10-31 00:00:10,5.12
1885-11-30 00:00:10,4.69
1885-12-31 00:00:10,4.62
1886-01-31 00:00:10,4.58
1886-02-28 00:00:10,4.47
1886-03-31 00:00:10,4.53
1886-04-30 00:00:10,4.56
1886-05-31 00:00:10,4.62
1886-06-30 00:00:10,4.38
1886-07-31 00:00:10,4.28
1886-08-31 00:00:10,4.22
1886-09-30 00:00:10,4.08
1886-10-31 00:00:10,3.95
1886-11-30 00:00:10,3.83
1886-12-31 00:00:10,3.90
1887-01-31 00:00:10,3.99
1887-02-28 00:00:10,4.06
1887-03-31 00:00:10,4.01
1887-04-30 00:00:10,3.97
1887-05-31 00:00:10,3.94
1887-06-30 00:00:10,4.10
1887-07-31 00:00:10,4.25
1887-08-31 00:00:10,4.40
1887-09-30 00:00:10,4.51
1887-10-31 00:00:10,4.71
1887-11-30 00:00:10,4.67
1887-12-31 00:00:10,4.74
1888-01-31 00:00:10,4.68
1888-02-29 00:00:10,4.67
1888-03-31 00:00:10,4.82
1888-04-30 00:00:10,4.77
1888-05-31 00:00:10,4.68
1888-06-30 00:00:10,4.79
1888-07-31 00:00:10,4.64
1888-08-31 00:00:10,4.51
1888-09-30 00:00:10,4.37
1888-10-31 00:00:10,4.36
1888-11-30 00:00:10,4.42
1888-12-31 00:00:10,4.47
1889-01-31 00:00:10,4.37
1889-02-28 00:00:10,4.31
1889-03-31 00:00:10,4.38
1889-04-30 00:00:10,4.38
1889-05-31 00:00:10,4.24
1889-06-30 00:00:10,4.16
1889-07-31 00:00:10,4.23
1889-08-31 00:00:10,4.16
1889-09-30 00:00:10,4.05
1889-10-31 00:00:10,4.11
1889-11-30 00:00:10,4.13
1889-12-31 00:00:10,4.14
1890-01-31 00:00:10,4.09
1890-02-28 00:00:10,4.14
1890-03-31 00:00:10,4.17
1890-04-30 00:00:10,4.08
1890-05-31 00:00:10,3.91
1890-06-30 00:00:10,3.94
1890-07-31 00:00:10,3.97
1890-08-31 00:00:10,4.07
1890-09-30 00:00:10,4.14
1890-10-31 00:00:10,4.33
1890-11-30 00:00:10,4.67
1890-12-31 00:00:10,4.78
1891-01-31 00:00:10,4.55
1891-02-28 00:00:10,4.49
1891-03-31 00:00:10,4.57
1891-04-30 00:00:10,4.43
1891-05-31 00:00:10,4.44
1891-06-30 00:00:10,4.54
1891-07-31 00:00:10,4.61
1891-08-31 00:00:10,4.46
1891-09-30 00:00:10,4.13
1891-10-31 00:00:10,4.13
1891-11-30 00:00:10,4.19
1891-12-31 00:00:10,4.07
1892-01-31 00:00:10,4.02
1892-02-29 00:00:10,4.05
1892-03-31 00:00:10,4.03
1892-04-30 00:00:10,4.07
1892-05-31 00:00:10,4.10
1892-06-30 00:00:10,4.15
1892-07-31 00:00:10,4.18
1892-08-31 00:00:10,4.15
1892-09-30 00:00:10,4.29
1892-10-31 00:00:10,4.23
1892-11-30 00:00:10,4.28
1892-12-31 00:00:10,4.36
1893-01-31 00:00:10,4.29
1893-02-28 00:00:10,4.39
1893-03-31 00:00:10,4.57
1893-04-30 00:00:10,4.58
1893-05-31 00:00:10,5.05
1893-06-30 00:00:10,5.31
1893-07-31 00:00:10,5.88
1893-08-31 00:00:10,6.05
1893-09-30 00:00:10,5.66
1893-10-31 00:00:10,5.52
1893-11-30 00:00:10,5.45
1893-12-31 00:00:10,5.67
1894-01-31 00:00:10,5.71
1894-02-28 00:00:10,5.55
1894-03-31 00:00:10,5.32
1894-04-30 00:00:10,5.18
1894-05-31 00:00:10,5.30
1894-06-30 00:00:10,5.30
1894-07-31 00:00:10,5.33
1894-08-31 00:00:10,5.06
1894-09-30 00:00:10,4.91
1894-10-31 00:00:10,4.99
1894-11-30 00:00:10,4.91
1894-12-31 00:00:10,4.88
1895-01-31 00:00:10,4.90
1895-02-28 00:00:10,4.93
1895-03-31 00:00:10,4.89
1895-04-30 00:00:10,4.65
1895-05-31 00:00:10,4.38
1895-06-30 00:00:10,4.26
1895-07-31 00:00:10,4.20
1895-08-31 00:00:10,4.11
1895-09-30 00:00:10,4.05
1895-10-31 00:00:10,4.07
1895-11-30 00:00:10,4.18
1895-12-31 00:00:10,4.40
1896-01-31 00:00:10,4.43
1896-02-29 00:00:10,4.23
1896-03-31 00:00:10,4.28
1896-04-30 00:00:10,4.22
1896-05-31 00:00:10,4.22
1896-06-30 00:00:10,4.28
1896-07-31 00:00:10,4.56
1896-08-31 00:00:10,4.81
1896-09-30 00:00:10,4.55
1896-10-31 00:00:10,4.43
1896-11-30 00:00:10,4.13
1896-12-31 00:00:10,4.27
1897-01-31 00:00:10,4.27
1897-02-28 00:00:10,4.31
1897-03-31 00:00:10,4.30
1897-04-30 00:00:10,4.43
1897-05-31 00:00:10,4.41
1897-06-30 00:00:10,4.22
1897-07-31 00:00:10,4.04
1897-08-31 00:00:10,3.79
1897-09-30 00:00:10,3.61
1897-10-31 00:00:10,3.73
1897-11-30 00:00:10,3.87
1897-12-31 00:00:10,3.79
1898-01-31 00:00:10,3.72
1898-02-28 00:00:10,3.76
1898-03-31 00:00:10,3.98
1898-04-30 00:00:10,4.09
1898-05-31 00:00:10,3.87
1898-06-30 00:00:10,3.75
1898-07-31 00:00:10,3.77
1898-08-31 00:00:10,3.67
1898-09-30 00:00:10,3.71
1898-10-31 00:00:10,3.82
1898-11-30 00:00:10,3.73
1898-12-31 00:00:10,3.54
1899-01-31 00:00:10,3.30
1899-02-28 00:00:10,3.20
1899-03-31 00:00:10,3.16
1899-04-30 00:00:10,3.14
1899-05-31 00:00:10,3.29
1899-06-30 00:00:10,3.38
1899-07-31 00:00:10,3.28
1899-08-31 00:00:10,3.21
1899-09-30 00:00:10,3.26
1899-10-31 00:00:10,3.29
1899-11-30 00:00:10,3.24
1899-12-31 00:00:10,3.49
1900-01-31 00:00:10,3.57
1900-02-28 00:00:10,3.62
1900-03-31 00:00:10,3.71
1900-04-30 00:00:10,3.79
1900-05-31 00:00:10,4.10
1900-06-30 00:00:10,4.35
1900-07-31 00:00:10,4.48
1900-08-31 00:00:10,4.55
1900-09-30 00:00:10,4.78
1900-10-31 00:00:10,4.74
1900-11-30 00:00:10,4.51
1900-12-31 00:00:10,4.37
1901-01-31 00:00:10,4.27
1901-02-28 00:00:10,4.18
1901-03-31 00:00:10,4.06
1901-04-30 00:00:10,3.77
1901-05-31 00:00:10,3.99
1901-06-30 00:00:10,3.65
1901-07-31 00:00:10,3.93
1901-08-31 00:00:10,3.90
1901-09-30 00:00:10,3.94
1901-10-31 00:00:10,4.00
1901-11-30 00:00:10,3.94
1901-12-31 00:00:10,4.03
1902-01-31 00:00:10,3.95
1902-02-28 00:00:10,3.93
1902-03-31 00:00:10,3.93
1902-04-30 00:00:10,3.81
1902-05-31 00:00:10,3.83
1902-06-30 00:00:10,3.86
1902-07-31 00:00:10,3.79
1902-08-31 00:00:10,3.70
1902-09-30 00:00:10,3.70
1902-10-31 00:00:10,3.83
1902-11-30 00:00:10,4.00
1902-12-31 00:00:10,4.10
1903-01-31 00:00:10,3.92
1903-02-28 00:00:10,3.96
1903-03-31 00:00:10,4.15
1903-04-30 00:00:10,4.34
1903-05-31 00:00:10,4.45
1903-06-30 00:00:10,4.74
1903-07-31 00:00:10,4.99
1903-08-31 00:00:10,5.18
1903-09-30 00:00:10,5.33
1903-10-31 00:00:10,5.54
1903-11-30 00:00:10,5.55
1903-12-31 00:00:10,5.33
1904-01-31 00:00:10,5.19
1904-02-29 00:00:10,5.28
1904-03-31 00:00:10,5.25
1904-04-30 00:00:10,5.07
1904-05-31 00:00:10,5.13
1904-06-30 00:00:10,5.07
1904-07-31 00:00:10,4.82
1904-08-31 00:00:10,4.61
1904-09-30 00:00:10,4.37
1904-10-31 00:00:10,4.09
1904-11-30 00:00:10,3.83
1904-12-31 00:00:10,3.76
1905-01-31 00:00:10,3.70
1905-02-28 00:00:10,3.56
1905-03-31 00:00:10,3.48
1905-04-30 00:00:10,3.54
1905-05-31 00:00:10,3.74
1905-06-30 00:00:10,3.72
1905-07-31 00:00:10,3.63
1905-08-31 00:00:10,3.51
1905-09-30 00:00:10,3.52
1905-10-31 00:00:10,3.49
1905-11-30 00:00:10,3.53
1905-12-31 00:00:10,3.46
1906-01-31 00:00:00,3.40
1906-02-28 00:00:00,3.49
1906-03-31 00:00:00,3.63
1906-04-30 00:00:00,3.75
1906-05-31 00:00:00,3.91
1906-06-30 00:00:00,3.92
1906-07-31 00:00:00,4.09
1906-08-31 00:00:00,3.87
1906-09-30 00:00:00,3.81
1906-10-31 00:00:00,3.99
1906-11-30 00:00:00,3.97
1906-12-31 00:00:00,4.07
1907-01-31 00:00:00,4.22
1907-02-28 00:00:00,4.39
1907-03-31 00:00:00,4.91
1907-04-30 00:00:00,4.93
1907-05-31 00:00:00,5.14
1907-06-30 00:00:00,5.36
1907-07-31 00:00:00,5.20
1907-08-31 00:00:00,5.67
1907-09-30 00:00:00,5.77
1907-10-31 00:00:00,6.53
1907-11-30 00:00:00,6.99
1907-12-31 00:00:00,6.70
1908-01-31 00:00:00,6.38
1908-02-29 00:00:00,6.57
1908-03-31 00:00:00,6.26
1908-04-30 00:00:00,5.89
1908-05-31 00:00:00,5.55
1908-06-30 00:00:00,5.50
1908-07-31 00:00:00,5.26
1908-08-31 00:00:00,5.00
1908-09-30 00:00:00,5.02
1908-10-31 00:00:00,4.92
1908-11-30 00:00:00,4.57
1908-12-31 00:00:00,4.43
1909-01-31 00:00:00,4.45
1909-02-28 00:00:00,4.62
1909-03-31 00:00:00,4.60
1909-04-30 00:00:00,4.43
1909-05-31 00:00:00,4.33
1909-06-30 00:00:00,4.29
1909-07-31 00:00:00,4.26
1909-08-31 00:00:00,4.19
1909-09-30 00:00:00,4.22
1909-10-31 00:00:00,4.24
1909-11-30 00:00:00,4.29
1909-12-31 00:00:00,4.27
1910-01-31 00:00:00,4.39
1910-02-28 00:00:00,4.58
1910-03-31 00:00:00,4.49
1910-04-30 00:00:00,4.63
1910-05-31 00:00:00,4.73
1910-06-30 00:00:00,5.00
1910-07-31 00:00:00,5.30
1910-08-31 00:00:00,5.20
1910-09-30 00:00:00,5.19
1910-10-31 00:00:00,4.99
1910-11-30 00:00:00,5.02
1910-12-31 00:00:00,5.19
1911-01-31 00:00:00,5.07
1911-02-28 00:00:00,4.98
1911-03-31 00:00:00,5.04
1911-04-30 00:00:00,5.06
1911-05-31 00:00:00,4.96
1911-06-30 00:00:00,4.86
1911-07-31 00:00:00,4.88
1911-08-31 00:00:00,5.13
1911-09-30 00:00:00,5.42
1911-10-31 00:00:00,5.39
1911-11-30 00:00:00,5.18
1911-12-31 00:00:00,5.16
1912-01-31 00:00:00,5.16
1912-02-29 00:00:00,5.22
1912-03-31 00:00:00,5.08
1912-04-30 00:00:00,4.94
1912-05-31 00:00:00,4.95
1912-06-30 00:00:00,4.96
1912-07-31 00:00:00,4.96
1912-08-31 00:00:00,4.86
1912-09-30 00:00:00,4.84
1912-10-31 00:00:00,4.86
1912-11-30 00:00:00,4.92
1912-12-31 00:00:00,5.12
1913-01-31 00:00:00,5.16
1913-02-28 00:00:00,5.35
1913-03-31 00:00:00,5.45
1913-04-30 00:00:00,5.46
1913-05-31 00:00:00,5.61
1913-06-30 00:00:00,5.91
1913-07-31 00:00:00,5.83
1913-08-31 00:00:00,5.68
1913-09-30 00:00:00,5.63
1913-10-31 00:00:00,5.81
1913-11-30 00:00:00,5.96
1913-12-31 00:00:00,5.97
1914-01-31 00:00:00,5.68
1914-02-28 00:00:00,5.54
1914-03-31 00:00:00,5.59
1914-04-30 00:00:00,5.67
1914-05-31 00:00:00,5.57
1914-06-30 00:00:00,5.54
1914-07-31 00:00:00,5.79
1914-08-31 00:00:00,5.73
1914-09-30 00:00:00,5.66
1914-10-31 00:00:00,5.60
1914-11-30 00:00:00,5.53
1914-12-31 00:00:00,5.71
1915-01-31 00:00:00,5.63
1915-02-28 00:00:00,5.71
1915-03-31 00:00:00,5.58
1915-04-30 00:00:00,5.20
1915-05-31 00:00:00,5.34
1915-06-30 00:00:00,5.29
1915-07-31 00:00:00,5.32
1915-08-31 00:00:00,5.11
1915-09-30 00:00:00,4.94
1915-10-31 00:00:00,4.69
1915-11-30 00:00:00,4.54
1915-12-31 00:00:00,4.54
1916-01-31 00:00:00,4.72
1916-02-29 00:00:00,4.91
1916-03-31 00:00:00,5.04
1916-04-30 00:00:00,5.22
1916-05-31 00:00:00,5.22
1916-06-30 00:00:00,5.29
1916-07-31 00:00:00,5.48
