,Date,AAPL,AAPL.1,AAPL.2,AAPL.3,AAPL.4
0,,Open,High,Low,Close,Adj Close
2068,2016-09-02 0:00,26.92499924,27.0,26.70499992,26.93250084,25.00323296
2069,2016-09-04 0:00,,,,,
2070,2016-09-05 0:00,,,,,
2071,2016-09-06 0:00,26.97500038,27.07500076,26.87750053,26.92499924,24.99627304
2072,2016-09-07 0:00,26.95750046,27.19000053,26.76749992,27.09000015,25.14944839
2073,2016-09-08 0:00,26.8125,26.81749916,26.30999947,26.37999916,24.49031067
2074,2016-09-09 0:00,26.15999985,26.43000031,25.78249931,25.78249931,23.93560791
2075,2016-09-11 0:00,,,,,
2076,2016-09-12 0:00,25.66250038,26.43000031,25.63249969,26.36000061,24.47174454
2077,2016-09-13 0:00,26.87750053,27.19750023,26.80999947,26.98749924,25.05428886
2078,2016-09-14 0:00,27.18250084,28.25749969,27.14999962,27.94249916,25.94087982
2079,2016-09-15 0:00,28.46500015,28.93250084,28.37249947,28.89249992,26.82282829
2080,2016-09-16 0:00,28.78000069,29.03249931,28.51000023,28.72999954,26.67196465
2081,2016-09-18 0:00,,,,,
2082,2016-09-19 0:00,28.79750061,29.04500008,28.3125,28.39500046,26.36096764
2083,2016-09-20 0:00,28.26250076,28.53000069,28.12750053,28.39249992,26.35864449
2084,2016-09-21 0:00,28.46249962,28.49749947,28.11000061,28.38750076,26.35400391
2085,2016-09-22 0:00,28.58749962,28.73500061,28.5,28.65500069,26.60233688
2086,2016-09-23 0:00,28.60499954,28.69750023,27.88750076,28.17749977,26.15904617
2087,2016-09-25 0:00,,,,,
2088,2016-09-26 0:00,27.90999985,28.34749985,27.88750076,28.21999931,26.19850159
2089,2016-09-27 0:00,28.25,28.29500008,28.08499908,28.27249908,26.24724007
2090,2016-09-28 0:00,28.42250061,28.65999985,28.35750008,28.48749924,26.44683647
2091,2016-09-29 0:00,28.29000092,28.45000076,27.95000076,28.04500008,26.03604126
2092,2016-09-30 0:00,28.11499977,28.34250069,27.95000076,28.26250076,26.23796082
2093,2016-10-02 0:00,,,,,
2094,2016-10-03 0:00,28.17749977,28.26250076,28.06999969,28.12999916,26.11494827
2095,2016-10-04 0:00,28.26499939,28.57749939,28.15749931,28.25,26.22635269
2096,2016-10-05 0:00,28.35000038,28.41500092,28.17250061,28.26250076,26.23796082
2097,2016-10-06 0:00,28.42499924,28.58499908,28.28249931,28.47249985,26.43291664
2098,2016-10-07 0:00,28.57749939,28.63999939,28.37750053,28.51499939,26.47237206
2099,2016-10-09 0:00,,,,,
2100,2016-10-10 0:00,28.75499916,29.1875,28.68000031,29.01250076,26.93423843
2101,2016-10-11 0:00,29.42499924,29.67250061,29.04999924,29.07500076,26.99225807
2102,2016-10-12 0:00,29.33749962,29.49500084,29.1875,29.33499908,27.23362732
2103,2016-10-13 0:00,29.19750023,29.36000061,28.93000031,29.24500084,27.15008163
2104,2016-10-14 0:00,29.46999931,29.54249954,29.28249931,29.40749931,27.30093765
2105,2016-10-16 0:00,,,,,
2106,2016-10-17 0:00,29.33250046,29.45999908,29.19499969,29.38750076,27.28236771
2107,2016-10-18 0:00,29.54500008,29.55249977,29.36249924,29.36750031,27.26380348
2108,2016-10-19 0:00,29.3125,29.44000053,28.45000076,29.28000069,27.18257141
2109,2016-10-20 0:00,29.21500015,29.34499931,29.08250046,29.26499939,27.16864586
2110,2016-10-21 0:00,29.20249939,29.22750092,29.06999969,29.14999962,27.06188202
2111,2016-10-23 0:00,,,,,
2112,2016-10-24 0:00,29.27499962,29.43499947,29.25,29.41250038,27.30557823
2113,2016-10-25 0:00,29.48749924,29.59000015,29.32749939,29.5625,27.44483185
2114,2016-10-26 0:00,28.57749939,28.92499924,28.32749939,28.89749908,26.82747078
2115,2016-10-27 0:00,28.84749985,28.96500015,28.52499962,28.62000084,26.5698452
2116,2016-10-28 0:00,28.46750069,28.80249977,28.36249924,28.43000031,26.39346313
2117,2016-10-30 0:00,,,,,
2118,2016-10-31 0:00,28.41250038,28.55750084,28.29999924,28.38500023,26.35168076
2119,2016-11-01 0:00,28.36499977,28.44249916,27.63249969,27.87249947,25.87589645
2120,2016-11-02 0:00,27.85000038,28.08749962,27.80750084,27.89749908,25.89909554
2121,2016-11-03 0:00,27.74500084,27.86499977,27.38750076,27.45750046,25.62149811
2122,2016-11-04 0:00,27.13249969,27.5625,27.02750015,27.20999908,25.39053917
2123,2016-11-06 0:00,,,,,
2124,2016-11-07 0:00,27.52000046,27.62750053,27.36499977,27.60250092,25.75680733
2125,2016-11-08 0:00,27.57749939,27.93000031,27.42499924,27.76499939,25.90843582
2126,2016-11-09 0:00,27.46999931,27.82999992,27.01250076,27.71999931,25.86644936
2127,2016-11-10 0:00,27.77249908,27.77249908,26.45750046,26.94750023,25.14560127
2128,2016-11-11 0:00,26.78000069,27.21750069,26.63750076,27.10750008,25.29490089
2129,2016-11-13 0:00,,,,,
2130,2016-11-14 0:00,26.92749977,26.95249939,26.02000046,26.42749977,24.66037369
2131,2016-11-15 0:00,26.64249992,26.92000008,26.54000092,26.77750015,24.98696899
2132,2016-11-16 0:00,26.67499924,27.55750084,26.64999962,27.49749947,25.65882301
2133,2016-11-17 0:00,27.45249939,27.58749962,27.20750046,27.48749924,25.64949036
2134,2016-11-18 0:00,27.43000031,27.63500023,27.41500092,27.51499939,25.67515564
2135,2016-11-20 0:00,,,,,
2136,2016-11-21 0:00,27.53000069,27.99749947,27.50250053,27.93250084,26.06473351
2137,2016-11-22 0:00,27.98749924,28.10499954,27.85000038,27.95000076,26.08106232
2138,2016-11-23 0:00,27.84000015,27.87750053,27.58250046,27.80750084,25.94809532
2139,2016-11-24 0:00,,,,,
2140,2016-11-25 0:00,27.78249931,27.96750069,27.73749924,27.94750023,26.07873154
2141,2016-11-27 0:00,,,,,
2142,2016-11-28 0:00,27.85750008,28.11750031,27.84749985,27.89249992,26.02741051
2143,2016-11-29 0:00,27.69499969,28.00749969,27.51749992,27.86499977,26.00175095
2144,2016-11-30 0:00,27.89999962,28.04999924,27.56749916,27.62999916,25.78246117
2145,2016-12-01 0:00,27.59250069,27.73500061,27.25749969,27.37249947,25.54217911
2146,2016-12-02 0:00,27.29249954,27.52249908,27.21249962,27.47500038,25.6378231
2147,2016-12-04 0:00,,,,,
2148,2016-12-05 0:00,27.5,27.50749969,27.0625,27.27750015,25.45352936
2149,2016-12-06 0:00,27.375,27.59000015,27.29750061,27.48749924,25.64949036
2150,2016-12-07 0:00,27.31500053,27.79750061,27.29000092,27.75749969,25.90143776
2151,2016-12-08 0:00,27.71500015,28.10750008,27.64999962,28.03000069,26.15571976
2152,2016-12-09 0:00,28.07749939,28.67499924,28.07749939,28.48749924,26.58261871
2153,2016-12-11 0:00,,,,,
2154,2016-12-12 0:00,28.32250023,28.75,28.12249947,28.32500076,26.43099213
2155,2016-12-13 0:00,28.45999908,28.97999954,28.4375,28.79750061,26.87189674
2156,2016-12-14 0:00,28.76000023,29.04999924,28.74500084,28.79750061,26.87189674
2157,2016-12-15 0:00,28.84499931,29.18250084,28.80750084,28.95499992,27.01886559
2158,2016-12-16 0:00,29.11750031,29.125,28.91250038,28.99250031,27.05385971
2159,2016-12-18 0:00,,,,,
2160,2016-12-19 0:00,28.95000076,29.34499931,28.9375,29.15999985,27.21015739
2161,2016-12-20 0:00,29.18499947,29.375,29.17000008,29.23749924,27.28247261
2162,2016-12-21 0:00,29.20000076,29.35000038,29.19499969,29.26499939,27.30813408
2163,2016-12-22 0:00,29.08749962,29.12750053,28.90999985,29.07250023,27.1285038
2164,2016-12-23 0:00,28.89749908,29.12999916,28.89749908,29.12999916,27.18215942
2165,2016-12-25 0:00,,,,,
2166,2016-12-26 0:00,,,,,
2167,2016-12-27 0:00,29.12999916,29.45000076,29.12249947,29.31500053,27.35479164
2168,2016-12-28 0:00,29.37999916,29.50499916,29.04999924,29.19000053,27.23814964
2169,2016-12-29 0:00,29.11249924,29.27750015,29.10000038,29.18250084,27.2311554
2170,2016-12-30 0:00,29.16250038,29.29999924,28.85750008,28.95499992,27.01886559
2171,2017-01-01 0:00,,,,,
2172,2017-01-02 0:00,,,,,
2173,2017-01-03 0:00,28.95000076,29.08250046,28.69000053,29.03750038,27.09584999
2174,2017-01-04 0:00,28.96249962,29.12750053,28.9375,29.00499916,27.06551933
2175,2017-01-05 0:00,28.97999954,29.21500015,28.95249939,29.15250015,27.20316124
2176,2017-01-06 0:00,29.19499969,29.54000092,29.11750031,29.47750092,27.50642776
2177,2017-01-08 0:00,,,,,
2178,2017-01-09 0:00,29.48749924,29.85750008,29.48500061,29.74749947,27.75837517
2179,2017-01-10 0:00,29.69249916,29.84499931,29.57500076,29.77750015,27.78636742
2180,2017-01-11 0:00,29.68499947,29.98250008,29.64999962,29.9375,27.93566513
2181,2017-01-12 0:00,29.72500038,29.82500076,29.55249977,29.8125,27.81902122
2182,2017-01-13 0:00,29.77750015,29.90500069,29.70249939,29.76000023,27.77004242
2183,2017-01-15 0:00,,,,,
2184,2017-01-16 0:00,,,,,
2185,2017-01-17 0:00,29.58499908,30.05999947,29.55500031,30.0,27.99399376
2186,2017-01-18 0:00,30.0,30.125,29.92749977,29.99749947,27.99165726
2187,2017-01-19 0:00,29.85000038,30.02249908,29.84250069,29.94499969,27.9426651
2188,2017-01-20 0:00,30.11249924,30.11249924,29.93250084,30.0,27.99399376
2189,2017-01-22 0:00,,,,,
2190,2017-01-23 0:00,30.0,30.20249939,29.94249916,30.02000046,28.01265526
2191,2017-01-24 0:00,29.88750076,30.02499962,29.875,29.99250031,27.98698616
2192,2017-01-25 0:00,30.10499954,30.52499962,30.06999969,30.46999931,28.43256187
2193,2017-01-26 0:00,30.41749954,30.61000061,30.39999962,30.48500061,28.44655418
2194,2017-01-27 0:00,30.53499985,30.58749962,30.39999962,30.48749924,28.44888878
2195,2017-01-29 0:00,,,,,
2196,2017-01-30 0:00,30.23250008,30.40749931,30.16500092,30.40749931,28.37424278
2197,2017-01-31 0:00,30.28750038,30.34749985,30.15500069,30.33749962,28.30892372
2198,2017-02-01 0:00,31.75749969,32.62250137,31.75250053,32.1875,30.0352211
2199,2017-02-02 0:00,31.99500084,32.34749985,31.94499969,32.13249969,29.98389816
2200,2017-02-03 0:00,32.07749939,32.29750061,32.04000092,32.27000046,30.11220169
2201,2017-02-05 0:00,,,,,
2202,2017-02-06 0:00,32.28250122,32.625,32.22499847,32.57249832,30.39446831
2203,2017-02-07 0:00,32.63499832,33.02249908,32.61249924,32.88249969,30.68375015
2204,2017-02-08 0:00,32.83750153,33.05500031,32.80500031,33.00999832,30.80271721
2205,2017-02-09 0:00,32.91249847,33.11249924,32.77999878,33.10499954,31.02530479
2206,2017-02-10 0:00,33.11500168,33.23500061,33.01250076,33.02999878,30.95500755
2207,2017-02-12 0:00,,,,,
2208,2017-02-13 0:00,33.27000046,33.45500183,33.1875,33.32249832,31.22912598
2209,2017-02-14 0:00,33.36750031,33.77249908,33.3125,33.75500107,31.63446808
2210,2017-02-15 0:00,33.88000107,34.06750107,33.65499878,33.87749863,31.74926567
2211,2017-02-16 0:00,33.91749954,33.97499847,33.70999908,33.83750153,31.71178818
2212,2017-02-17 0:00,33.77500153,33.95750046,33.77500153,33.93000031,31.79846954
2213,2017-02-19 0:00,,,,,
2214,2017-02-20 0:00,,,,,
2215,2017-02-21 0:00,34.05749893,34.1875,33.99499893,34.17499924,32.02807999
2216,2017-02-22 0:00,34.10749817,34.27999878,34.02750015,34.27750015,32.12414551
2217,2017-02-23 0:00,34.34500122,34.36999893,34.07500076,34.13249969,31.98825073
2218,2017-02-24 0:00,33.97750092,34.16500092,33.81999969,34.16500092,32.01871109
2219,2017-02-26 0:00,,,,,
2220,2017-02-27 0:00,34.28499985,34.36000061,34.06999969,34.23249817,32.08196259
2221,2017-02-28 0:00,34.27000046,34.36000061,34.17499924,34.24750137,32.09601593
2222,2017-03-01 0:00,34.47249985,35.03749847,34.40000153,34.94749832,32.75205231
2223,2017-03-02 0:00,35.0,35.06999969,34.68999863,34.74000168,32.55758286
2224,2017-03-03 0:00,34.69499969,34.95750046,34.64749908,34.94499969,32.74970245
2225,2017-03-05 0:00,,,,,
2226,2017-03-06 0:00,34.84249878,34.94250107,34.65000153,34.83499908,32.64661789
2227,2017-03-07 0:00,34.76499939,34.99499893,34.69749832,34.88000107,32.68878555
2228,2017-03-08 0:00,34.73749924,34.95000076,34.70500183,34.75,32.56696701
2229,2017-03-09 0:00,34.68500137,34.69749832,34.26250076,34.66999817,32.49198151
2230,2017-03-10 0:00,34.8125,34.84000015,34.65999985,34.78499985,32.59975815
2231,2017-03-12 0:00,,,,,
2232,2017-03-13 0:00,34.71250153,34.85749817,34.70500183,34.79999924,32.61381531
2233,2017-03-14 0:00,34.82500076,34.91249847,34.70999908,34.74750137,32.56460953
2234,2017-03-15 0:00,34.85250092,35.1875,34.75749969,35.11500168,32.90902328
2235,2017-03-16 0:00,35.18000031,35.25500107,35.06499863,35.17250061,32.96290588
2236,2017-03-17 0:00,35.25,35.25,34.97249985,34.99750137,32.79891205
2237,2017-03-19 0:00,,,,,
2238,2017-03-20 0:00,35.09999847,35.375,35.05749893,35.36500168,33.14331818
2239,2017-03-21 0:00,35.52750015,35.70000076,34.93249893,34.95999908,32.76376724
2240,2017-03-22 0:00,34.96250153,35.40000153,34.93999863,35.35499954,33.13394547
2241,2017-03-23 0:00,35.31499863,35.39500046,35.15250015,35.22999954,33.01681137
2242,2017-03-24 0:00,35.375,35.43500137,35.08750153,35.15999985,32.95120239
2243,2017-03-26 0:00,,,,,
2244,2017-03-27 0:00,34.84749985,35.30500031,34.65499878,35.22000122,33.00743866
2245,2017-03-28 0:00,35.22750092,36.00999832,35.15499878,35.95000076,33.69156647
2246,2017-03-29 0:00,35.91999817,36.12250137,35.79750061,36.02999878,33.76654816
2247,2017-03-30 0:00,36.04750061,36.125,35.875,35.98249817,33.72202301
2248,2017-03-31 0:00,35.93000031,36.06750107,35.75249863,35.91500092,33.65876389
2249,2017-04-03 0:00,35.92750168,36.02999878,35.76250076,35.92499924,33.66812897
2250,2017-04-04 0:00,35.8125,36.22249985,35.79249954,36.19250107,33.91883469
2251,2017-04-05 0:00,36.05500031,36.36500168,35.95249939,36.00500107,33.74311447
2252,2017-04-06 0:00,36.07249832,36.13000107,35.86249924,35.91500092,33.65876389
2253,2017-04-07 0:00,35.93249893,36.04499817,35.81750107,35.83499908,33.58378983
2254,2017-04-09 0:00,,,,,
2255,2017-04-10 0:00,35.90000153,35.97000122,35.72499847,35.79249954,33.54397202
2256,2017-04-11 0:00,35.73500061,35.83750153,35.01499939,35.40750122,33.18315887
2257,2017-04-12 0:00,35.40000153,35.53749847,35.25249863,35.45000076,33.2229805
2258,2017-04-13 0:00,35.47750092,35.59500122,35.26250076,35.26250076,33.0472641
2259,2017-04-14 0:00,,,,,
2260,2017-04-16 0:00,,,,,
2261,2017-04-17 0:00,35.36999893,35.47000122,35.21749878,35.45750046,33.23000717
2262,2017-04-18 0:00,35.35250092,35.50999832,35.27750015,35.29999924,33.08239746
2263,2017-04-19 0:00,35.47000122,35.5,35.11249924,35.16999817,32.96057892
2264,2017-04-20 0:00,35.30500031,35.72999954,35.29000092,35.61000061,33.37292862
2265,2017-04-21 0:00,35.61000061,35.66999817,35.46250153,35.56750107,33.33310318
2266,2017-04-23 0:00,,,,,
2267,2017-04-24 0:00,35.875,35.98749924,35.79499817,35.90999985,33.65408325
2268,2017-04-25 0:00,35.97750092,36.22499847,35.96749878,36.13249969,33.86260986
2269,2017-04-26 0:00,36.11750031,36.15000153,35.84500122,35.91999817,33.6634407
2270,2017-04-27 0:00,35.97999954,36.04000092,35.82749939,35.94749832,33.68922043
2271,2017-04-28 0:00,36.02249908,36.07500076,35.81750107,35.91249847,33.65642548
2272,2017-04-30 0:00,,,,,
2273,2017-05-01 0:00,36.27500153,36.79999924,36.24000168,36.64500046,34.34291458
2274,2017-05-02 0:00,36.88499832,37.02249908,36.70999908,36.87749863,34.56080246
2275,2017-05-03 0:00,36.39749908,36.87250137,36.06750107,36.76499939,34.45536804
2276,2017-05-04 0:00,36.63000107,36.78499985,36.45249939,36.63249969,34.3311882
2277,2017-05-05 0:00,36.68999863,37.24499893,36.68999863,37.24000168,34.90053558
2278,2017-05-07 0:00,,,,,
2279,2017-05-08 0:00,37.25749969,38.42499924,37.25749969,38.25249863,35.84942245
2280,2017-05-09 0:00,38.46749878,38.72000122,38.36249924,38.49750137,36.0790329
2281,2017-05-10 0:00,38.40750122,38.48500061,38.02750015,38.31499863,35.90799713
2282,2017-05-11 0:00,38.11249924,38.51750183,38.07749939,38.48749924,36.21854401
2283,2017-05-12 0:00,38.67499924,39.10499954,38.66749954,39.02500153,36.7243576
2284,2017-05-14 0:00,,,,,
2285,2017-05-15 0:00,39.00249863,39.16249847,38.76250076,38.92499924,36.63024902
2286,2017-05-16 0:00,38.98500061,39.01499939,38.68000031,38.86750031,36.57614517
2287,2017-05-17 0:00,38.40000153,38.64250183,37.42750168,37.5625,35.34807968
2288,2017-05-18 0:00,37.81750107,38.33499908,37.78250122,38.13499832,35.88683319
2289,2017-05-19 0:00,38.34500122,38.49499893,38.15750122,38.26499939,36.0091629
2290,2017-05-21 0:00,,,,,
2291,2017-05-22 0:00,38.5,38.64500046,38.22750092,38.49750137,36.22795486
2292,2017-05-23 0:00,38.72499847,38.72499847,38.32749939,38.45000076,36.18325806
2293,2017-05-24 0:00,38.45999908,38.54249954,38.16749954,38.33499908,36.07503128
2294,2017-05-25 0:00,38.43249893,38.58750153,38.25749969,38.46749878,36.19973373
2295,2017-05-26 0:00,38.5,38.56000137,38.32749939,38.40250015,36.13856506
2296,2017-05-28 0:00,,,,,
2297,2017-05-29 0:00,,,,,
2298,2017-05-30 0:00,38.35499954,38.60749817,38.33250046,38.41749954,36.152668
2299,2017-05-31 0:00,38.49250031,38.54249954,38.09500122,38.18999863,35.93857956
2300,2017-06-01 0:00,38.29249954,38.33250046,38.05500031,38.29499817,36.03739166
2301,2017-06-02 0:00,38.39500046,38.86249924,38.22249985,38.86249924,36.57143021
2302,2017-06-04 0:00,,,,,
2303,2017-06-05 0:00,38.58499908,38.61249924,38.36500168,38.48249817,36.21383667
2304,2017-06-06 0:00,38.47499847,38.95249939,38.44499969,38.61249924,36.33617401
2305,2017-06-07 0:00,38.75500107,38.99499893,38.61999893,38.84249878,36.5526123
2306,2017-06-08 0:00,38.8125,38.88499832,38.59999847,38.74750137,36.4632225
2307,2017-06-09 0:00,38.79750061,38.79750061,36.50500107,37.24499893,35.04929733
2308,2017-06-11 0:00,,,,,
2309,2017-06-12 0:00,36.43500137,36.52249908,35.62749863,36.35499954,34.21176147
2310,2017-06-13 0:00,36.79000092,36.86249924,36.28749847,36.64749908,34.48701096
2311,2017-06-14 0:00,36.875,36.875,35.95999908,36.29000092,34.15058899
2312,2017-06-15 0:00,35.83000183,36.11999893,35.55250168,36.07249832,33.94590378
2313,2017-06-16 0:00,35.94499969,36.125,35.54999924,35.56750107,33.47067642
2314,2017-06-18 0:00,,,,,
2315,2017-06-19 0:00,35.91500092,36.68500137,35.91500092,36.58499908,34.42819595
2316,2017-06-20 0:00,36.71749878,36.71749878,36.23500061,36.25249863,34.11531067
2317,2017-06-21 0:00,36.38000107,36.51750183,36.15250015,36.46749878,34.31761932
2318,2017-06-22 0:00,36.44250107,36.67499924,36.27999878,36.40750122,34.26117325
2319,2017-06-23 0:00,36.28250122,36.79000092,36.27750015,36.56999969,34.41409302
2320,2017-06-25 0:00,,,,,
2321,2017-06-26 0:00,36.79249954,37.06999969,36.34500122,36.45500183,34.30586624
2322,2017-06-27 0:00,36.25249863,36.54000092,35.90499878,35.93249893,33.81416321
2323,2017-06-28 0:00,36.12250137,36.52750015,35.79000092,36.45750046,34.30821609
2324,2017-06-29 0:00,36.17750168,36.28250122,35.56999969,35.91999817,33.80239487
2325,2017-06-30 0:00,36.11249924,36.24000168,35.94499969,36.00500107,33.8823967
2326,2017-07-02 0:00,,,,,
2327,2017-07-03 0:00,36.22000122,36.32500076,35.77500153,35.875,33.76004791
2328,2017-07-04 0:00,,,,,
2329,2017-07-05 0:00,35.92250061,36.19749832,35.68000031,36.02249908,33.89886475
2330,2017-07-06 0:00,35.75500107,35.875,35.60250092,35.68249893,33.57889938
2331,2017-07-07 0:00,35.72499847,36.1875,35.72499847,36.04499817,33.92003632
2332,2017-07-09 0:00,,,,,
2333,2017-07-10 0:00,36.02750015,36.48749924,35.84249878,36.26499939,34.12706375
2334,2017-07-11 0:00,36.18249893,36.46250153,36.09500122,36.38249969,34.23763275
2335,2017-07-12 0:00,36.46749878,36.54499817,36.20500183,36.43500137,34.28704834
2336,2017-07-13 0:00,36.375,37.12250137,36.36000061,36.94250107,34.76462555
2337,2017-07-14 0:00,36.99250031,37.33250046,36.83250046,37.25999832,35.06341934
2338,2017-07-16 0:00,,,,,
2339,2017-07-17 0:00,37.20500183,37.72499847,37.14250183,37.38999939,35.18574905
2340,2017-07-18 0:00,37.29999924,37.53250122,37.16749954,37.52000046,35.3080864
2341,2017-07-19 0:00,37.61999893,37.85499954,37.48749924,37.75500107,35.52923203
2342,2017-07-20 0:00,37.875,37.93500137,37.54750061,37.58499908,35.36925125
2343,2017-07-21 0:00,37.49750137,37.61000061,37.22000122,37.56750107,35.3527832
2344,2017-07-23 0:00,,,,,
2345,2017-07-24 0:00,37.64500046,38.11000061,37.47499847,38.02249908,35.78095627
2346,2017-07-25 0:00,37.95000076,38.45999908,37.95000076,38.18500137,35.93388367
2347,2017-07-26 0:00,38.33750153,38.48249817,38.26499939,38.36500168,36.10326385
2348,2017-07-27 0:00,38.4375,38.49750137,36.82500076,37.63999939,35.42101288
2349,2017-07-28 0:00,37.47249985,37.55749893,37.29750061,37.375,35.17163467
2350,2017-07-30 0:00,,,,,
2351,2017-07-31 0:00,37.47499847,37.58250046,37.03250122,37.18249893,34.9904747
2352,2017-08-01 0:00,37.27500153,37.55500031,37.10250092,37.51250076,35.30102539
2353,2017-08-02 0:00,39.81999969,39.9375,39.04000092,39.28499985,36.96902466
2354,2017-08-03 0:00,39.26250076,39.30250168,38.75500107,38.89250183,36.5996666
2355,2017-08-04 0:00,39.01750183,39.34999847,38.92250061,39.09749985,36.79258728
2356,2017-08-06 0:00,,,,,
2357,2017-08-07 0:00,39.26499939,39.72999954,39.16749954,39.70249939,37.36192322
2358,2017-08-08 0:00,39.65000153,40.45750046,39.56750107,40.02000046,37.66070175
2359,2017-08-09 0:00,39.81499863,40.31750107,39.77750015,40.26499939,37.89125443
2360,2017-08-10 0:00,39.97499847,40.0,38.65750122,38.83000183,36.68435287
2361,2017-08-11 0:00,39.15000153,39.64250183,39.01750183,39.36999893,37.1945076
2362,2017-08-13 0:00,,,,,
2363,2017-08-14 0:00,39.83000183,40.05250168,39.6875,39.96250153,37.75426865
2364,2017-08-15 0:00,40.16500092,40.54999924,40.03499985,40.40000153,38.16759491
2365,2017-08-16 0:00,40.48500061,40.62749863,40.03749847,40.23749924,38.01406479
2366,2017-08-17 0:00,40.13000107,40.17750168,39.45999908,39.46500015,37.28425598
2367,2017-08-18 0:00,39.46500015,39.875,39.18000031,39.375,37.19923019
2368,2017-08-20 0:00,,,,,
2369,2017-08-21 0:00,39.375,39.47249985,38.77750015,39.30250168,37.13074493
2370,2017-08-22 0:00,39.55749893,40.0,39.50500107,39.94499969,37.73773193
2371,2017-08-23 0:00,39.76750183,40.11750031,39.72000122,39.99499893,37.78497314
2372,2017-08-24 0:00,40.10749817,40.18500137,39.63750076,39.81750107,37.61728287
2373,2017-08-25 0:00,39.91249847,40.13999939,39.81750107,39.96500015,37.75662613
2374,2017-08-27 0:00,,,,,
2375,2017-08-28 0:00,40.03499985,40.5,39.98249817,40.36750031,38.1368866
2376,2017-08-29 0:00,40.02500153,40.77999878,40.0,40.72750092,38.47699738
2377,2017-08-30 0:00,40.95000076,40.97249985,40.65250015,40.83750153,38.5809288
2378,2017-08-31 0:00,40.90999985,41.13000107,40.86999893,41.0,38.73443604
2379,2017-09-01 0:00,41.20000076,41.23500061,40.90750122,41.01250076,38.74624634
2380,2017-09-03 0:00,,,,,
2381,2017-09-04 0:00,,,,,
2382,2017-09-05 0:00,40.9375,41.0625,40.13999939,40.52000046,38.28096008
2383,2017-09-06 0:00,40.67750168,40.74750137,40.13000107,40.47750092,38.24080658
2384,2017-09-07 0:00,40.52249908,40.56000137,40.09000015,40.31499863,38.08727646
2385,2017-09-08 0:00,40.21500015,40.28749847,39.63249969,39.65750122,37.4661293
2386,2017-09-10 0:00,,,,,
2387,2017-09-11 0:00,40.125,40.51250076,39.97249985,40.375,38.1439743
2388,2017-09-12 0:00,40.65250015,40.99000168,39.69250107,40.21500015,37.99281693
2389,2017-09-13 0:00,39.96749878,39.99000168,39.47750092,39.91249847,37.70703125
2390,2017-09-14 0:00,39.74750137,39.84999847,39.52249908,39.56999969,37.383461
2391,2017-09-15 0:00,39.61750031,40.24250031,39.5,39.97000122,37.76135635
2392,2017-09-17 0:00,,,,,
2393,2017-09-18 0:00,40.02750015,40.125,39.5,39.66749954,37.47557068
2394,2017-09-19 0:00,39.87749863,39.94250107,39.61000061,39.68249893,37.48974228
2395,2017-09-20 0:00,39.47499847,39.56499863,38.45750046,39.01750183,36.86148453
2396,2017-09-21 0:00,38.95000076,38.95000076,38.1875,38.34749985,36.22851181
2397,2017-09-22 0:00,37.88499832,38.06750107,37.63999939,37.97249985,35.87423706
2398,2017-09-24 0:00,,,,,
2399,2017-09-25 0:00,37.49750137,37.95750046,37.29000092,37.63750076,35.55773163
2400,2017-09-26 0:00,37.94499969,38.47999954,37.92250061,38.28499985,36.1694603
2401,2017-09-27 0:00,38.45000076,38.68000031,38.38499832,38.55749893,36.42690659
2402,2017-09-28 0:00,38.47249985,38.56999969,38.17499924,38.31999969,36.20252991
2403,2017-09-29 0:00,38.30250168,38.53250122,38.0,38.52999878,36.40091705
2404,2017-10-01 0:00,,,,,
2405,2017-10-02 0:00,38.56499863,38.61249924,38.18000031,38.45249939,36.32770538
2406,2017-10-03 0:00,38.50249863,38.77249908,38.47750092,38.61999893,36.48595428
2407,2017-10-04 0:00,38.40750122,38.46500015,38.11500168,38.36999893,36.2497673
2408,2017-10-05 0:00,38.54499817,38.86000061,38.51250076,38.84749985,36.70087051
2409,2017-10-06 0:00,38.74250031,38.87250137,38.63999939,38.82500076,36.67962646
2410,2017-10-08 0:00,,,,,
2411,2017-10-09 0:00,38.95249939,39.18249893,38.87250137,38.95999908,36.80715561
2412,2017-10-10 0:00,39.01499939,39.5,38.77500153,38.97499847,36.82133102
2413,2017-10-11 0:00,38.99250031,39.24499893,38.9375,39.13750076,36.97485733
2414,2017-10-12 0:00,39.08750153,39.34249878,38.93249893,39.0,36.84495544
2415,2017-10-13 0:00,39.18249893,39.31999969,39.10250092,39.24750137,37.0787735
2416,2017-10-15 0:00,,,,,
2417,2017-10-16 0:00,39.47499847,40.0,39.41249847,39.97000122,37.76135635
2418,2017-10-17 0:00,39.94499969,40.21749878,39.80749893,40.11750031,37.90069962
2419,2017-10-18 0:00,40.10499954,40.17750168,39.90000153,39.93999863,37.73301315
2420,2017-10-19 0:00,39.1875,39.27000046,38.75500107,38.99499893,36.84022903
2421,2017-10-20 0:00,39.15250015,39.4375,38.99000168,39.0625,36.90400314
2422,2017-10-22 0:00,,,,,
2423,2017-10-23 0:00,39.22249985,39.42250061,38.875,39.04249954,36.88509369
2424,2017-10-24 0:00,39.07249832,39.35499954,39.04999924,39.27500153,37.10475159
2425,2017-10-25 0:00,39.22750092,39.38750076,38.81750107,39.10250092,36.94179535
2426,2017-10-26 0:00,39.30749893,39.45750046,39.19499969,39.35250092,37.17797852
